trade_date,symbol,isin,series,instrument_name,open,high,low,close,last_price,previous_close,volume,turnover
2026-08-07,MANAV,INE104Y01012,SM,MANAV INFRA PROJECTS LTD,23.45,23.45,23.45,23.45,23.45,22.35,4000,93800.0
2026-08-07,MANBA,INE939X01013,EQ,MANBA FINANCE LIMITED,132.35,135.41,131.0,131.77,131.0,133.08,68064,9009107.29
2026-08-07,MANDEEP,INE0R3T01013,SM,MANDEEP AUTO INDUSTRIES L,20.15,20.9,19.1,20.9,20.9,19.95,16000,323700.0
2026-08-07,MANCREDIT,INE545L01039,EQ,MANGAL CREDIT N FINCORP L,277.64,287.27,236.79,240.09,242.5,252.56,1084531,284673124.69
2026-08-07,MEIL,INE0PKD01011,EQ,MANGAL ELECTRICAL IND L,276.0,287.95,274.3,276.4,277.0,276.0,31690,8907942.3
2026-08-07,MAL,INE00C401011,SM,MANGALAM ALLOYS LIMITED,31.95,31.95,30.5,31.25,31.85,31.8,30400,957920.0
2026-08-07,MANGLMCEM,INE347A01017,EQ,MANGALAM CEMENT LTD,941.4,944.95,930.65,938.15,944.95,941.15,34470,32239662.1
2026-08-07,MANGALAM,INE584F01014,EQ,MANGALAM DRUG & CHEM LTD,28.0,28.3,27.15,27.19,27.15,27.01,23709,654057.37
2026-08-07,MGEL,INE0APB01032,BE,MANGALAM GLOBAL ENT LTD,14.81,15.29,14.5,14.57,14.68,15.02,194801,2866027.0
2026-08-07,MANORG,INE370D01013,BE,MANGALAM ORGANICS LIMITED,464.95,469.5,452.9,457.9,458.0,459.5,5309,2447160.0
2026-08-07,MWL,INE0JYY01029,EQ,MANGALAM WORLDWIDE LTD,43.5,43.94,42.25,42.3,42.25,43.04,4283404,183578006.5
2026-08-07,MIEL,INE0R3101011,SM,MANGLAM INFRA & ENG LTD,12.8,13.1,12.8,13.1,13.1,12.5,4000,51800.0
2026-08-07,MANIPALHOS,INE459N01021,EQ,MANIPAL HEALTH ENTERPRI L,651.35,691.8,650.0,677.95,674.0,650.5,6241385,4218566363.65
2026-08-07,MANKIND,INE634S01028,EQ,MANKIND PHARMA LIMITED,2430.0,2456.0,2415.6,2456.0,2456.0,2420.3,167663,408812908.8
2026-08-07,MVGJL,INE0KNT01012,EQ,MANOJ VAIBHAV GEM N JEW L,168.29,174.6,165.13,169.95,170.25,165.82,115202,19718194.36
2026-08-07,MANOMAY,INE784W01015,EQ,MANOMAY TEX INDIA LTD,217.98,219.5,214.52,218.79,217.0,216.43,127530,27793325.9
2026-08-07,MANORAMA,INE00VM01036,EQ,MANORAMA INDUSTRIES LTD,1640.0,1706.9,1622.2,1636.2,1633.0,1623.9,450152,750406618.4
2026-08-07,MANUGRAPH,INE867A01022,BE,MANUGRAPH INDIA LIMITED,15.9,16.5,15.5,16.14,16.15,16.22,3103,49952.77
2026-08-07,MARALOVER,INE882A01013,BE,MARAL OVERSEAS LTD,53.86,55.14,51.17,54.51,54.47,53.86,25256,1321626.41
2026-08-07,MARATHON,INE182D01020,EQ,MARATHON NXTGEN REALT LTD,386.15,392.0,382.5,386.1,385.0,385.8,98796,38144673.45
2026-08-07,MARC,INE0TD401015,SM,MARC TECHNOCRATS LIMITED,119.65,135.8,119.65,131.15,135.8,116.0,48000,6097260.0
2026-08-07,MARCO,INE0QP001012,SM,MARCO CABLE & CONDUCTOR L,31.0,33.5,31.0,33.5,33.5,31.0,10500,335250.0
2026-08-07,MARICO,INE196A01026,EQ,MARICO LIMITED,860.95,863.95,852.4,862.0,862.0,860.0,1151946,988307999.6
2026-08-07,MARINE,INE01JE01028,EQ,MARINE ELECTRICAL (I) LTD,322.0,344.95,321.3,336.9,338.9,321.85,3869094,1304040022.85
2026-08-07,MARKOLINES,INE0FW001016,EQ,MARKOLINES PAVEMENT TEC L,181.19,182.49,176.2,178.46,178.5,180.65,163207,29487014.39
2026-08-07,MARKSANS,INE750C01026,EQ,MARKSANS PHARMA LIMITED,267.25,275.4,267.25,273.85,273.5,268.9,1012212,275572946.4
2026-08-07,MARSONS,INE415B01044,EQ,MARSONS LIMITED,107.76,108.68,101.15,103.97,101.74,107.82,2174787,230224226.97
2026-08-07,MARUSHIKA,INE0X7G01013,SM,MARUSHIKA TECHNOLOGY LTD,103.0,103.7,102.95,103.0,103.0,103.0,4800,495180.0
2026-08-07,MARUTI,INE585B01010,EQ,MARUTI SUZUKI INDIA LTD.,13811.0,14038.0,13811.0,14037.0,14037.0,14080.0,324104,4527230169.0
2026-08-07,MASFIN,INE348L01012,EQ,MAS FINANCIAL SERV LTD,310.0,310.3,300.65,302.15,302.85,309.95,131480,39984775.1
2026-08-07,MASKINVEST,INE885F01015,BE,MASK INVESTMENTS LIMITED,144.4,159.5,144.4,157.0,157.0,152.0,162,25458.8
2026-08-07,MASON,INE0SH001010,SM,MASON INFRATECH LIMITED,116.1,119.85,114.0,119.85,119.85,117.5,9500,1105450.0
2026-08-07,MASTEK,INE759A01021,EQ,MASTEK LTD,1830.0,1884.8,1824.2,1832.0,1833.0,1823.0,83369,154826575.7
2026-08-07,MASTER,INE0OJM01017,SM,MASTER COMPONENTS LIMITED,498.75,498.75,497.0,497.0,497.0,475.0,1500,746375.0
2026-08-07,MASTERTR,INE677D01037,EQ,MASTER TRUST LIMITED,80.14,80.99,78.25,79.65,78.86,80.14,120126,9605987.45
2026-08-07,MATRIMONY,INE866R01028,EQ,MATRIMONY.COM LIMITED,448.05,490.0,448.05,480.8,477.6,447.9,193716,91296968.95
2026-08-07,MGSL,INE132901013,SM,MATRIX GEO SOLUTIONS LTD,76.95,76.95,75.75,75.75,75.75,75.75,10800,819960.0
2026-08-07,MAWANASUG,INE636A01039,BE,MAWANA SUGARS LIMITED,111.0,116.95,110.0,115.83,116.85,113.2,69077,7888291.09
2026-08-07,MAXESTATES,INE03EI01018,EQ,MAX ESTATES LIMITED,410.45,410.7,396.0,397.1,396.0,409.4,32038,12820073.1
2026-08-07,MFSL,INE180A01020,EQ,MAX FINANCIAL SERV LTD,1510.0,1524.0,1497.4,1497.4,1497.4,1518.8,359409,543130386.1
2026-08-07,MAXHEALTH,INE027H01010,EQ,MAX HEALTHCARE INS LTD,1070.0,1084.3,1067.0,1070.0,1070.0,1072.4,1189799,1275471540.9
2026-08-07,MAXIND,INE0CG601016,EQ,MAX INDIA LIMITED,173.5,174.29,171.0,171.08,171.9,172.82,50333,8671675.68
2026-08-07,MAXPOSURE,INE0ECC01022,SM,MAXPOSURE LIMITED,34.35,34.35,34.35,34.35,34.35,33.0,1000,34350.0
2026-08-07,MAYURUNIQ,INE040D01038,EQ,MAYUR UNIQUOTERS LTD,766.8,785.0,747.9,773.1,768.5,773.85,157743,121114303.65
2026-08-07,MAZDOCK,INE249Z01020,EQ,MAZAGON DOCK SHIPBUIL LTD,2530.0,2558.0,2496.9,2514.9,2514.9,2530.0,1078657,2722122127.2
2026-08-07,MAZDA,INE885E01042,BE,MAZDA LIMITED,228.35,233.7,228.35,231.23,231.0,228.35,6089,1407563.35
2026-08-07,MBLINFRA,INE912H01013,BE,MBL INFRASTRUCTURE LTD,25.0,25.5,24.16,24.52,24.5,25.13,21502,529717.48
2026-08-07,MCLEODRUSS,INE942G01012,BE,MCLEOD RUSSEL INDIA LTD.,46.55,49.04,45.1,49.04,49.04,46.71,264508,12714798.8
2026-08-07,MCON,INE0O4M01019,SM,MCON RASAYAN INDIA LTD,42.5,42.5,42.45,42.5,42.5,41.0,4000,169950.0
2026-08-07,MEDIASSIST,INE456Z01021,EQ,MEDI ASSIST HEALTH SER L,369.2,370.15,364.35,364.95,365.0,367.15,79223,28980178.3
2026-08-07,MMWL,INE200D01020,BE,MEDIA MATRIX WORLDWIDE L,14.35,15.8,14.3,15.79,15.79,15.05,217155,3402223.86
2026-08-07,MEDICAMEQ,INE646B01010,EQ,MEDICAMEN BIOTECH LIMITED,239.0,241.58,235.0,235.69,236.0,237.67,7699,1827751.84
2026-08-07,MEDIORG,INE0PE401018,SM,MEDICAMEN ORGANICS LTD,25.65,25.65,25.65,25.65,25.65,27.0,2000,51300.0
2026-08-07,MEDICO,INE630Y01024,EQ,MEDICO REMEDIES LIMITED,48.4,48.4,46.0,46.98,46.3,47.72,422822,19814267.59
2026-08-07,MEDPLUS,INE804L01022,EQ,MEDPLUS HEALTH SERV LTD,690.2,704.95,681.0,700.25,700.1,690.2,172872,120619126.85
2026-08-07,MEESHO,INE0VDM01015,EQ,MEESHO LIMITED,185.2,191.96,185.1,191.35,191.2,186.17,11848696,2241525111.11
2026-08-07,MEGAFLEX,INE0G1D01014,SM,MEGA FLEX PLASTICS LTD,100.0,100.0,100.0,100.0,100.0,100.0,1000,100000.0
2026-08-07,MEGASTAR,INE00EM01016,EQ,MEGASTAR FOODS LIMITED,324.75,335.0,318.0,331.05,334.85,324.6,2903,952608.65
2026-08-07,MEGATHERM,INE531R01010,SM,MEGATHERM INDUCTION LTD,206.0,211.45,206.0,208.2,208.2,208.0,17600,3689760.0
2026-08-07,MOL,INE0CT101020,EQ,MEGHMANI ORGANICS LIMITED,52.19,53.0,51.88,52.62,53.0,52.28,496641,26030313.03
2026-08-07,MENONBE,INE071D01033,BE,MENON BEARINGS LIMITED,228.68,239.0,228.68,237.35,237.8,229.82,55057,12888690.09
2026-08-07,MENNPIS,INE650G01029,EQ,MENON PISTONS LTD.,75.73,76.18,73.15,74.07,74.05,75.35,49490,3709208.93
2026-08-07,MERCANTILE,INE689O01013,EQ,MERCANTILE VENTURES LTD.,25.01,25.5,24.75,25.09,25.1,24.52,870,21930.07
2026-08-07,MERCURYEV,INE763M01028,EQ,MERCURY EV-TECH LIMITED,35.3,36.73,34.5,34.95,35.6,35.73,137391,4864700.38
2026-08-07,METROBRAND,INE317I01021,EQ,METRO BRANDS LIMITED,981.1,988.8,969.2,972.5,973.0,981.1,193668,188385234.8
2026-08-07,METROGLOBL,INE085D01033,EQ,METROGLOBAL LTD.,135.02,138.0,133.02,134.49,136.0,135.02,3203,434233.64
2026-08-07,METROPOLIS,INE112L01020,EQ,METROPOLIS HEALTHCARE LTD,560.0,572.6,559.25,563.2,562.3,564.6,132288,74583019.9
2026-08-07,MICEL,INE287C01037,BE,MIC ELECTRONICS LTD,37.49,37.49,36.8,37.08,37.2,37.3,117400,4359124.97
2026-08-07,MIDWESTLTD,INE0XAD01024,EQ,MIDWEST LIMITED,1209.1,1218.9,1190.0,1197.0,1192.2,1203.7,5219,6253488.9
2026-08-07,MILTON,INE376Y01016,SM,MILTON INDUSTRIES LIMITED,33.5,33.9,33.5,33.9,33.9,32.3,4400,148280.0
2026-08-07,MINDACORP,INE842C01021,EQ,MINDA CORPORATION LTD,716.0,729.9,700.7,721.65,716.2,716.9,228207,163548331.65
2026-08-07,MINDTECK,INE110B01017,EQ,MINDTECK (INDIA) LIMITED,195.04,198.5,190.35,192.05,191.5,196.51,50561,9831823.64
2026-08-07,ALPHAETF,INF769K01KU7,EQ,MIRAEAMC - ALPHAETF,26.35,26.6,26.35,26.5,26.57,26.45,625998,16605497.13
2026-08-07,BANKETF,INF769K01KR3,EQ,MIRAEAMC - BANKETF,589.57,591.24,587.91,589.55,589.4,591.34,2857,1683998.98
2026-08-07,BANKPSU,INF769K01LZ4,EQ,MIRAEAMC - BANKPSU,87.83,89.6,87.79,88.6,88.65,87.9,20225,1788699.64
2026-08-07,CONSUMER,INF769K01NS5,EQ,MIRAEAMC - CONSUMER,12.16,12.4,12.13,12.22,12.17,12.19,467958,5697291.27
2026-08-07,DEFENCE,INF769K01QC2,EQ,MIRAEAMC - DEFENCE,79.46,81.32,79.46,81.2,81.2,80.9,128079,10374007.99
2026-08-07,DIVIDEND,INF769K01PY8,EQ,MIRAEAMC - DIVIDEND,37.13,37.13,36.4,36.52,36.54,36.4,7617,278190.01
2026-08-07,ENERGY,INF769K01PR2,EQ,MIRAEAMC - ENERGY,39.29,39.29,38.81,38.89,38.89,38.85,144419,5627357.93
2026-08-07,EQUAL200,INF769K01OA1,EQ,MIRAEAMC - EQUAL200,13.9,14.11,13.9,14.09,14.09,14.07,15050,211931.04
2026-08-07,EQUAL50,INF769K01OO2,EQ,MIRAEAMC - EQUAL50,340.34,340.67,339.5,340.12,340.12,340.34,40494,13782104.04
2026-08-07,EVINDIA,INF769K01LQ3,EQ,MIRAEAMC - EVINDIA,33.61,34.25,33.61,34.18,34.22,33.63,484979,16521394.36
2026-08-07,HEALTHCARE,INF769K01QA6,EQ,MIRAEAMC - HEALTHCARE,22.14,22.14,21.63,21.77,21.78,21.68,35492,771277.95
2026-08-07,HYBRIDETF,INF769K01RJ5,EQ,MIRAEAMC - HYBRIDETF,10.24,10.24,10.11,10.12,10.13,10.14,119799,1213704.29
2026-08-07,INFRA,INF769K01QB4,EQ,MIRAEAMC - INFRA,12.47,12.47,12.2,12.25,12.26,12.23,56225,688225.86
2026-08-07,INTERNET,INF769K01PB6,EQ,MIRAEAMC - INTERNET,14.15,14.15,13.82,13.86,13.84,13.92,207188,2876716.19
2026-08-07,ITETF,INF769K01KV5,EQ,MIRAEAMC - ITETF,33.17,33.69,33.12,33.42,33.42,32.98,453602,15189350.82
2026-08-07,LIQUID,INF769K01KS1,EQ,MIRAEAMC - LIQUID,999.96,1000.0,999.96,999.99,1000.0,999.99,187585,187584509.94
2026-08-07,LIQUIDPLUS,INF769K01MY5,EQ,MIRAEAMC - LIQUIDPLUS,1098.05,1098.07,1098.05,1098.06,1098.05,1097.61,299917,329327991.98
2026-08-07,ESG,INF769K01GS9,EQ,MIRAEAMC - MAESGETF,42.46,42.51,42.22,42.37,42.38,42.5,7122,301720.61
2026-08-07,MAFANG,INF769K01HF4,EQ,MIRAEAMC - MAFANG,206.3,206.3,205.91,206.29,206.3,205.91,317269,65448744.03
2026-08-07,BFSI,INF769K01HI8,EQ,MIRAEAMC - MAFSETF,27.3,28.13,27.3,27.61,27.71,27.95,510634,14114555.33
2026-08-07,GOLDETF,INF769K01JP9,EQ,MIRAEAMC - MAGOLDETF,143.77,145.24,143.1,145.03,144.87,143.77,754491,109054607.25
2026-08-07,GSEC10YEAR,INF769K01KF8,EQ,MIRAEAMC - MAGS813ETF,30.7,30.7,30.65,30.65,30.65,30.55,67,2056.6
2026-08-07,MAHKTECH,INF769K01HS7,EQ,MIRAEAMC - MAHKTECH,24.1,24.1,23.65,23.83,23.75,23.91,712385,17017087.8
2026-08-07,MIDCAPETF,INF769K01IC9,EQ,MIRAEAMC - MAM150ETF,24.45,24.45,23.62,23.9,23.92,23.86,2864632,68452866.99
2026-08-07,MAKEINDIA,INF769K01IB1,EQ,MIRAEAMC - MAMFGETF,173.11,173.11,165.0,169.61,169.65,168.89,89589,15173500.79
2026-08-07,NIFTYETF,INF769K01EG9,EQ,MIRAEAMC - MAN50ETF,268.47,268.47,267.0,267.49,267.37,268.33,446356,119428499.66
2026-08-07,LOWVOL,INF769K01JU9,EQ,MIRAEAMC - MANV30F,213.67,213.73,212.58,212.58,212.58,213.27,348,74228.74
2026-08-07,NEXT50,INF769K01FN2,EQ,MIRAEAMC - MANXT50,769.92,772.5,768.88,770.55,772.29,769.91,46458,35827700.94
2026-08-07,SILVERAG,INF769K01KG6,EQ,MIRAEAMC - MASILVER,218.72,224.92,218.62,224.32,224.8,218.71,196210,43707852.88
2026-08-07,MASPTOP50,INF769K01HP3,EQ,MIRAEAMC - MASPTOP50,80.54,80.54,80.5,80.54,80.54,80.94,444705,35816363.22
2026-08-07,METAL,INF769K01LY7,EQ,MIRAEAMC - METAL,13.6,13.6,12.95,13.3,13.31,13.27,1996186,26469912.05
2026-08-07,MIDSMALL,INF769K01LJ8,EQ,MIRAEAMC - MIDSMALL,50.86,52.15,50.86,52.01,52.02,51.9,328634,17082193.83
2026-08-07,MOMMIDCAP,INF769K01RC0,EQ,MIRAEAMC - MOMMIDCAP,12.85,12.94,12.85,12.9,12.91,12.89,1069660,13804239.2
2026-08-07,MULTICAP,INF769K01LX9,EQ,MIRAEAMC - MULTICAP,16.63,17.03,16.54,16.99,17.0,16.97,116072,1971773.1
2026-08-07,SELECTIPO,INF769K01ON4,EQ,MIRAEAMC - SELECTIPO,48.04,48.12,47.91,48.09,48.12,48.01,39917,1918003.29
2026-08-07,SENSEXETF,INF769K01KT9,EQ,MIRAEAMC - SENSEXETF,81.13,81.38,81.01,81.09,81.09,81.43,11563,938016.51
2026-08-07,SMALL250,INF769K01PQ4,EQ,MIRAEAMC - SMALL250,17.97,18.78,17.97,18.4,18.41,18.44,341024,6278356.94
2026-08-07,SMALLCAP,INF769K01LC3,EQ,MIRAEAMC - SMALLCAP,47.52,48.45,47.03,47.94,48.12,48.25,2339754,112680676.32
2026-08-07,TOP20,INF769K01PZ5,EQ,MIRAEAMC - TOP20,9.36,9.36,9.1,9.11,9.11,9.14,47333,431994.07
2026-08-07,VALUE,INF769K01QV2,EQ,MIRAEAMC - VALUE,16.24,16.57,16.24,16.48,16.53,16.44,43821,721072.45
2026-08-07,MIRZAINT,INE771A01026,EQ,MIRZA INTERNATIONAL LIMIT,33.25,33.47,32.75,33.2,33.0,33.47,167030,5541239.34
2026-08-07,MIDHANI,INE099Z01011,EQ,MISHRA DHATU NIGAM LTD,433.0,440.4,432.0,435.15,434.95,434.25,508711,221564042.7
2026-08-07,MITCON,INE828O01033,BE,MITCON CON & ENG SER LTD,78.9,80.4,76.0,79.32,79.3,78.51,2856,225802.35
2026-08-07,MITTAL,INE997Y01027,EQ,MITTAL LIFE STYLE LIMITED,0.9,0.92,0.9,0.9,0.91,0.91,243904,221204.76
2026-08-07,MMFL,INE227C01017,EQ,MM FORGINGS LTD,604.0,644.7,599.95,629.1,620.05,603.55,686456,432773176.9
2026-08-07,MMP,INE511Y01018,EQ,MMP INDUSTRIES LIMITED,330.25,335.8,321.5,326.25,330.25,330.25,65010,21283680.35
2026-08-07,MMTC,INE123F01029,EQ,MMTC LIMITED,64.2,65.09,63.75,63.98,64.05,64.05,1009089,64848504.34
2026-08-07,MODTHREAD,INE794W01014,EQ,MODERN THREADS INDIA LTD,48.25,48.25,48.24,48.24,48.24,48.24,891,42984.23
2026-08-07,MODINATUR,INE537F01012,BE,MODI NATURALS LIMITED,387.0,403.0,387.0,391.35,391.2,391.35,2006,794664.7
2026-08-07,MODIRUBBER,INE832A01018,EQ,MODI RUBBER LTD,130.0,131.0,125.1,126.08,126.75,121.11,2163,276828.79
2026-08-07,MODIS,INE0L0L01012,EQ,MODIS NAVNIRMAN LTD,411.55,424.9,385.55,392.4,389.5,411.15,174952,70608918.35
2026-08-07,MODISONLTD,INE737D01021,BE,MODISON LIMITED,283.0,284.8,274.5,278.95,281.0,279.95,40900,11339141.2
2026-08-07,MHHL,INE450S01011,SM,MOHINI HEALTH&HYGIENE LTD,35.15,35.15,35.15,35.15,35.15,37.0,3000,105450.0
2026-08-07,MOHITIND,INE954E01012,EQ,MOHIT INDUSTRIES LTD,25.25,28.1,23.51,27.3,28.0,25.51,90993,2362270.82
2026-08-07,MOIL,INE490G01020,EQ,MOIL LIMITED,282.0,284.4,277.05,278.15,278.7,282.45,503674,141436397.35
2026-08-07,MOKSH,INE514Y01020,EQ,MOKSH ORNAMENTS LIMITED,11.31,11.31,10.77,11.05,11.2,11.14,84652,927146.03
2026-08-07,MOLDTKPAC,INE893J01029,EQ,MOLD-TEK PACKAGING LTD,685.0,690.0,680.1,685.35,685.0,683.5,33225,22796900.2
2026-08-07,MOLDTECH,INE835B01035,EQ,MOLD-TEK TECHNOLOGIES LTD,201.7,204.4,188.35,191.41,188.35,198.6,1238319,241833545.29
2026-08-07,MONARCH,INE903D01011,EQ,MONARCH NETWORTH CAP LTD,394.75,394.75,386.5,390.65,388.0,388.6,80487,31353708.35
2026-08-07,MONEYBOXX,INE296Q01012,EQ,MONEYBOXX FINANCE LIMITED,63.85,63.85,61.0,61.05,61.0,62.68,3185,195163.03
2026-08-07,MONOPHARMA,INE0OIP01012,SM,MONO PHARMACARE LIMITED,8.0,8.0,7.85,7.85,7.85,8.25,56000,442100.0
2026-08-07,MONOLITH,INE1DV401010,SM,MONOLITHISCH INDIA LTD,920.05,945.0,896.25,928.2,924.0,921.45,33500,30650700.0
2026-08-07,MONTECARLO,INE950M01013,EQ,MONTE CARLO FASHIONS LTD.,499.0,502.5,494.95,499.7,500.0,498.95,65640,32661312.5
2026-08-07,MOREPENLAB,INE083A01026,EQ,MOREPEN LAB. LTD,80.3,82.89,78.92,80.25,80.0,79.42,36485619,2952970779.21
2026-08-07,MOSCHIP,INE935B01025,EQ,MOSCHIP TECHNOLOGIES LTD,209.0,210.73,205.54,206.77,206.8,209.21,926028,192729910.92
2026-08-07,MSUMI,INE0FS801015,EQ,MOTHERSON SUMI WRNG IND L,40.96,42.11,40.9,41.16,41.11,41.01,13810912,573080094.74
2026-08-07,MOM100,INF247L01023,EQ,MOTILAL OS MIDCAP100 ETF,68.41,68.7,67.61,68.02,68.33,68.41,301295,20585122.75
2026-08-07,MON100,INF247L01AP3,EQ,MOTILAL OS NASDAQ100 ETF,328.99,328.99,328.99,328.99,328.99,332.36,126431,41594534.69
2026-08-07,MOTILALOFS,INE338I01027,EQ,MOTILAL OSWAL FIN LTD,869.95,875.7,858.05,870.0,870.0,874.0,891154,771474476.5
2026-08-07,MOM50,INF247L01536,EQ,MOTILAL OSWAL M50 ETF,258.8,259.0,255.55,258.3,258.99,258.49,3130,807680.23
2026-08-07,MOGSEC,INF247L01AK4,EQ,MOTILALAMC - G5,65.8,66.39,65.55,65.62,66.06,66.01,2966,195720.18
2026-08-07,MOALPHA50,INF247L01FR8,EQ,MOTILALAMC - MOALPHA50,56.83,56.83,55.4,55.75,55.75,55.72,964,53716.77
2026-08-07,MOBANK10,INF247L01GV8,EQ,MOTILALAMC - MOBANK10,17.3,17.3,16.95,17.08,17.25,17.12,6035,103101.88
2026-08-07,MOCAPITAL,INF247L01EV3,EQ,MOTILALAMC - MOCAPITAL,52.55,53.85,52.27,52.43,52.55,52.61,867273,45476285.11
2026-08-07,MODEFENCE,INF247L01DJ0,EQ,MOTILALAMC - MODEFENCE,106.78,106.95,105.05,106.77,106.69,106.1,1248307,132816035.33
2026-08-07,MOENERGY,INF247L01GH7,EQ,MOTILALAMC - MOENERGY,39.0,39.09,38.65,38.84,38.95,38.71,100308,3901091.75
2026-08-07,MOGOLD,INF247L01FY4,EQ,MOTILALAMC - MOGOLD,146.05,147.8,145.55,147.45,147.25,146.05,17637,2589585.85
2026-08-07,MOHEALTH,INF247L01BB1,EQ,MOTILALAMC - MOHEALTH,51.9,52.41,51.76,52.1,52.17,51.9,24695,1283525.06
2026-08-07,MOINFRA,INF247L01FL1,EQ,MOTILALAMC - MOINFRA,60.77,61.81,60.55,60.7,61.2,60.7,3497,212436.71
2026-08-07,MOIPO,INF247L01GI5,EQ,MOTILALAMC - MOIPO,48.7,48.7,48.0,48.27,48.31,48.02,3475,167416.29
2026-08-07,MOLOWVOL,INF247L01BL0,EQ,MOTILALAMC - MOLOWVOL,37.97,37.97,37.56,37.56,37.63,37.64,1882,70820.56
2026-08-07,MOMENTUM50,INF247L01DK8,EQ,MOTILALAMC - MOMENTUM50,53.46,54.05,53.46,54.0,54.05,53.71,782606,42178966.47
2026-08-07,MOMETAL,INF247L01HG7,EQ,MOTILALAMC - MOMETAL,13.15,13.19,13.11,13.19,13.19,13.17,3040,39894.15
2026-08-07,MOMGF,INF247L01FK3,EQ,MOTILALAMC - MOMGF,166.39,168.0,165.55,167.9,168.0,166.75,1790,298019.11
2026-08-07,MOMIDMTM,INF247L01FQ0,EQ,MOTILALAMC - MOMIDMTM,65.86,65.86,64.5,64.81,64.81,64.57,80524,5214379.05
2026-08-07,MOMNC,INF247L01GK1,EQ,MOTILALAMC - MOMNC,33.65,33.77,33.6,33.74,33.75,33.49,22197,749123.38
2026-08-07,MOMOMENTUM,INF247L01BK2,EQ,MOTILALAMC - MOMOMENTUM,64.12,64.12,62.0,62.57,62.75,62.56,59903,3755263.34
2026-08-07,MON50EQUAL,INF247L01FC0,EQ,MOTILALAMC - MON50EQUAL,34.09,35.2,34.09,34.21,34.5,34.44,8682,296926.12
2026-08-07,MONEXT50,INF247L01FD8,EQ,MOTILALAMC - MONEXT50,74.98,74.98,74.51,74.87,74.98,74.12,856,64016.18
2026-08-07,MONIFTY100,INF247L01GG9,EQ,MOTILALAMC - MONIFTY100,26.15,26.15,25.8,25.88,25.83,26.02,71299,1842540.13
2026-08-07,MONIFTY500,INF247L01BU1,EQ,MOTILALAMC - MONIFTY500,24.3,24.38,24.15,24.28,24.3,24.3,406016,9866716.68
2026-08-07,MONQ50,INF247L01AU3,EQ,MOTILALAMC - MONQ50,144.28,144.28,144.28,144.28,144.28,146.88,8569,1236335.32
2026-08-07,MOOILGAS,INF247L01HH5,EQ,MOTILALAMC - MOOILGAS,11.35,11.36,11.25,11.25,11.25,11.3,2818,31926.53
2026-08-07,MOPSE,INF247L01FO5,EQ,MOTILALAMC - MOPSE,101.3,101.3,100.57,101.3,101.3,101.24,2345,236565.39
2026-08-07,MOQUALITY,INF247L01BH8,EQ,MOTILALAMC - MOQUALITY,207.71,207.71,206.75,207.3,207.47,205.72,714,148178.49
2026-08-07,MOREALTY,INF247L01CI4,EQ,MOTILALAMC - MOREALTY,89.77,89.77,88.81,89.03,89.08,89.18,327737,29211180.95
2026-08-07,MOSERVICE,INF247L01GJ3,EQ,MOTILALAMC - MOSERVICE,31.71,31.8,31.5,31.77,31.8,31.76,13030,412873.42
2026-08-07,MOSILVER,INF247L01FZ1,EQ,MOTILALAMC - MOSILVER,222.37,228.87,221.21,227.17,226.68,221.84,167324,37893195.57
2026-08-07,MOSMALL250,INF247L01CH6,EQ,MOTILALAMC - MOSMALL250,18.92,18.92,18.4,18.47,18.47,18.46,860214,15873627.32
2026-08-07,MOTOUR,INF247L01FP2,EQ,MOTILALAMC - MOTOUR,81.08,81.1,80.33,80.98,81.1,80.45,41549,3356031.98
2026-08-07,MOVALUE,INF247L01BE5,EQ,MOTILALAMC - MOVALUE,115.86,116.3,115.52,116.06,116.14,115.86,50968,5916772.79
2026-08-07,MOTISONS,INE0FRK01020,EQ,MOTISONS JEWELLERS LTD,13.87,14.14,13.76,13.96,14.01,13.87,24760361,346372225.14
2026-08-07,MOTOGENFIN,INE861B01023,BE,MOTOR & GENERAL FINANCE L,26.17,26.17,25.81,25.81,25.81,25.92,1534,39726.27
2026-08-07,MPHASIS,INE356A01018,EQ,MPHASIS LIMITED,2415.0,2498.0,2405.1,2475.0,2475.0,2421.9,608641,1506233327.8
2026-08-07,MPSLTD,INE943D01017,EQ,MPS LIMITED,2761.4,2944.9,2761.4,2931.2,2934.1,2763.9,130151,378005385.0
2026-08-07,MRF,INE883A01011,EQ,MRF LTD,133930.0,134500.0,133500.0,134190.0,134075.0,133930.0,2090,280249375.0
2026-08-07,MRPL,INE103A01014,EQ,MRPL,167.9,168.88,165.4,167.01,167.15,167.78,2184338,364604527.64
2026-08-07,BECTORFOOD,INE495P01020,EQ,MRS BECTORS FOOD SPE LTD,211.0,226.99,210.3,224.4,226.0,210.48,7460167,1643743119.09
2026-08-07,MSPL,INE752G01015,EQ,MSP STEEL & POWER LTD.,36.95,36.95,35.51,36.01,35.85,37.55,1272904,45899367.37
2026-08-07,MSTCLTD,INE255X01014,EQ,MSTC LIMITED,605.2,608.5,590.0,591.25,590.0,605.2,140967,83969189.35
2026-08-07,MTEDUCARE,INE472M01018,BE,MT EDUCARE LTD,1.99,2.03,1.86,1.99,2.0,1.94,42896,85063.0
2026-08-07,MTARTECH,INE864I01014,BE,MTAR TECHNOLOGIES LIMITED,6976.0,7100.0,6611.5,7085.5,7000.0,6959.0,321936,2208507075.5
